rank,champion_name,tier,lane,win_rate,pick_rate,ban_rate,pbi,games_played,tier_rank
42,Kayle,B+,middle,54.57,0.25,1.29,1,7176,gold
43,Twitch,B+,middle,51.54,0.24,4.30,0,6937,gold
44,Veigar,B,middle,52.05,5.69,3.18,12,165304,gold
45,Zilean,B,middle,51.85,0.15,0.45,0,4314,gold
46,Teemo,B,middle,52.66,0.35,10.15,1,10278,gold
47,Jayce,B,middle,49.89,2.75,2.56,0,79916,gold
48,Malzahar,B,middle,52.52,4.89,7.74,14,142028,gold
49,Aatrox,B,middle,50.67,0.38,12.97,0,11054,gold
50,Renekton,B,middle,50.96,0.44,3.16,0,12836,gold
51,Kalista,B,middle,50.43,0.06,1.19,0,1630,gold
52,Sett,B,middle,53.64,0.38,2.76,1,10979,gold
53,Viktor,B,middle,51.56,2.97,1.24,5,86233,gold
54,Tristana,B,middle,51.58,1.13,2.67,2,32957,gold
55,Yasuo,B,middle,49.41,11.33,24.46,-8,329334,gold
56,Katarina,B-,middle,49.54,5.91,5.82,-2,171902,gold
57,Rumble,B-,middle,51.08,0.45,1.26,1,12973,gold
58,Tahm Kench,B-,middle,52.03,0.12,2.05,0,3479,gold
59,Mordekaiser,B-,middle,53.98,0.28,8.25,1,8060,gold
60,Gragas,B-,middle,49.52,0.34,0.52,0,9837,gold
61,K'Sante,B-,middle,47.58,0.17,4.58,0,4805,gold
62,Vel'Koz,B-,middle,51.71,0.81,0.59,1,23431,gold
63,Qiyana,B-,middle,47.89,1.61,0.29,-3,46830,gold
64,Urgot,B-,middle,51.43,0.07,0.90,0,1991,gold
65,Shen,B-,middle,52.32,0.06,0.26,0,1785,gold
66,Akali,C+,middle,49.63,9.87,17.50,-3,286886,gold
67,Zed,C+,middle,48.85,8.40,27.48,-12,244071,gold
68,Morgana,C+,middle,52.36,0.65,28.41,2,18978,gold
69,Nunu,C+,middle,48.67,0.25,0.52,0,7159,gold
70,Lissandra,C+,middle,50.46,2.47,1.19,1,71701,gold
71,Malphite,C+,middle,51.08,1.21,9.19,2,35208,gold
72,Pyke,C+,middle,48.81,0.13,10.56,0,3870,gold
73,Zoe,C+,middle,48.38,1.76,0.88,-3,51033,gold
74,Ziggs,C+,middle,50.79,1.18,2.73,1,34183,gold
75,Sion,C,middle,51.08,0.44,1.87,1,12726,gold
76,Cho'Gath,C,middle,51.00,0.57,0.90,1,16479,gold
77,Yone,C,middle,49.41,11.27,28.18,-8,327506,gold
78,Kai'Sa,C,middle,47.49,0.40,4.29,-1,11600,gold
79,Gwen,C,middle,49.62,0.10,2.21,0,3025,gold
80,Yorick,C,middle,52.31,0.24,5.36,1,6907,gold
81,Orianna,C,middle,48.62,7.75,7.86,-11,225181,gold
82,Zyra,C,middle,51.25,0.20,8.75,0,5674,gold
83,Azir,C-,middle,47.66,2.97,0.71,-7,86232,gold
84,Gangplank,C-,middle,50.26,0.49,2.58,0,14348,gold
85,LeBlanc,C-,middle,48.17,3.75,6.90,-7,109021,gold
86,Seraphine,C-,middle,48.77,0.21,1.10,0,6153,gold
87,Varus,C-,middle,48.22,0.42,2.29,-1,12106,gold
88,Ezreal,C-,middle,45.65,0.66,11.08,-3,19286,gold
89,Ahri,D+,middle,49.94,7.23,2.64,0,210226,gold
90,Shyvana,D+,middle,51.90,0.10,0.58,0,3050,gold
91,Hwei,D+,middle,41.09,10.57,22.72,-121,307353,gold
92,Ryze,D+,middle,49.69,1.53,0.24,0,44405,gold
93,Karma,D,middle,47.50,0.16,1.19,0,4568,gold
94,Xin Zhao,D,middle,50.55,0.13,0.31,0,3911,gold
95,Caitlyn,D,middle,47.84,0.41,14.71,-1,11911,gold
96,Kog'Maw,D,middle,50.06,0.11,0.37,0,3254,gold
97,Wukong,D-,middle,50.55,0.09,0.33,0,2726,gold
98,Corki,D-,middle,49.17,0.70,0.12,-1,20390,gold
99,Lucian,D-,middle,46.13,0.44,2.99,-2,12836,gold
1,Karthus,S+,bottom,52.33,0.16,0.79,0,4454,gold
2,Vayne,S,bottom,51.57,10.95,9.73,20,305407,gold
3,Yasuo,S-,bottom,50.83,1.71,24.46,2,47659,gold
4,Jhin,S-,bottom,51.35,16.71,3.83,25,466363,gold
5,Swain,A+,bottom,54.33,0.54,3.98,3,15190,gold
6,Ashe,A+,bottom,50.90,11.71,7.04,12,326649,gold
7,Jinx,A,bottom,50.58,12.81,1.97,9,357355,gold
8,Cassiopeia,A,bottom,51.71,0.11,1.26,0,3036,gold
9,Heimerdinger,A,bottom,54.13,0.16,1.42,1,4382,gold
10,Brand,A-,bottom,51.76,0.25,7.99,1,7104,gold
11,Twitch,A-,bottom,50.83,4.55,4.30,4,127060,gold
12,Ziggs,A-,bottom,51.91,2.31,2.73,5,64577,gold
13,Seraphine,A-,bottom,52.93,0.55,1.10,2,15406,gold
14,Nilah,B+,bottom,51.78,1.83,3.84,4,50952,gold
15,Tahm Kench,B+,bottom,52.90,0.27,2.05,1,7463,gold
16,Ezreal,B+,bottom,49.79,22.95,11.08,-3,640218,gold
17,Aurelion Sol,B+,bottom,53.25,0.09,1.27,0,2599,gold
18,Miss Fortune,B,bottom,51.78,12.92,3.80,25,360473,gold
19,Draven,B,bottom,48.59,4.46,10.02,-7,124490,gold
20,Senna,B,bottom,49.40,0.45,7.26,0,12590,gold
21,Kalista,B,bottom,48.69,2.48,1.19,-3,69269,gold
22,Kog'Maw,B-,bottom,51.16,1.29,0.37,2,36107,gold
23,Veigar,B-,bottom,51.50,0.71,3.18,1,19715,gold
24,Varus,B-,bottom,49.37,8.62,2.29,-5,240510,gold
25,Samira,B-,bottom,49.95,8.32,22.10,0,232152,gold
26,Xayah,C+,bottom,48.14,5.93,2.13,-11,165587,gold
27,Kai'Sa,C+,bottom,47.77,16.73,4.29,-38,466906,gold
28,Aphelios,C+,bottom,47.47,4.14,1.05,-10,115566,gold
29,Quinn,C+,bottom,49.24,0.08,1.86,0,2112,gold
30,Caitlyn,C,bottom,49.83,20.31,14.71,-2,566590,gold
31,Tristana,C,bottom,49.66,5.75,2.67,-2,160362,gold
32,Hwei,C,bottom,44.08,0.54,22.72,-4,14954,gold
33,Akshan,C-,bottom,48.04,0.12,2.44,0,3210,gold
34,Sivir,C-,bottom,49.96,3.51,0.90,0,97878,gold
35,Twisted Fate,D+,bottom,48.12,0.08,0.20,0,2311,gold
36,Lucian,D+,bottom,49.21,10.69,2.99,-8,298269,gold
37,Corki,D,bottom,48.57,0.06,0.12,0,1649,gold
38,Cho'Gath,D-,bottom,48.43,0.09,0.90,0,2583,gold
39,Zeri,D-,bottom,47.08,2.13,0.50,-6,59413,gold
1,Rakan,S+,support,50.66,6.41,3.02,5,174537,gold
2,Taliyah,S+,support,51.87,0.11,0.52,0,3023,gold
3,Janna,S,support,50.85,3.25,0.49,3,88418,gold
4,Sylas,S,support,50.60,0.75,20.23,1,20534,gold
5,Poppy,S,support,51.70,0.31,1.99,1,8554,gold
6,Senna,S-,support,50.32,11.27,7.26,5,306700,gold
7,Zac,S-,support,52.74,0.43,1.22,1,11662,gold
8,Xerath,S-,support,52.45,7.29,17.78,22,198432,gold
9,Zyra,A+,support,53.20,7.19,8.75,26,195733,gold
10,Brand,A+,support,51.60,5.91,7.99,11,160910,gold
11,Blitzcrank,A+,support,50.80,8.32,31.80,11,226385,gold
12,Lux,A+,support,50.26,15.73,16.26,6,428303,gold
13,Soraka,A+,support,51.25,4.60,1.41,6,125181,gold
14,Shaco,A,support,51.72,1.37,30.25,4,37313,gold
15,Renata Glasc,A,support,51.45,2.22,0.88,3,60309,gold
16,Taric,A,support,51.32,1.06,0.24,1,28926,gold
17,Zilean,A,support,50.96,1.82,0.45,2,49459,gold
18,Fiddlesticks,A,support,52.19,0.46,1.50,1,12601,gold
19,Heimerdinger,A,support,51.03,1.13,1.42,1,30888,gold
20,Maokai,A-,support,52.48,1.60,0.64,4,43603,gold
21,Sona,A-,support,51.73,2.24,0.10,4,60940,gold
22,Galio,A-,support,50.72,0.54,0.37,0,14814,gold
23,Bard,A-,support,49.70,2.36,0.38,-1,64248,gold
24,Swain,A-,support,50.31,4.61,3.98,2,125562,gold
25,Teemo,A-,support,51.99,0.83,10.15,2,22699,gold
26,Ivern,A-,support,49.97,0.11,0.54,0,2928,gold
27,Zoe,B+,support,49.70,0.32,0.88,0,8583,gold
28,Leona,B+,support,50.72,7.18,5.99,6,195404,gold
29,Kennen,B+,support,50.11,0.07,0.65,0,1792,gold
30,Nami,B+,support,50.35,4.58,0.29,2,124590,gold
31,LeBlanc,B+,support,49.96,0.49,6.90,0,13446,gold
32,Neeko,B+,support,49.98,2.77,4.11,0,75380,gold
33,Thresh,B+,support,49.12,11.19,3.98,-9,304729,gold
34,Alistar,B+,support,49.89,3.97,1.69,0,107993,gold
35,Karthus,B,support,48.56,0.08,0.79,0,2193,gold
36,Annie,B,support,51.11,0.34,0.58,0,9286,gold
37,Elise,B,support,50.05,0.04,0.93,0,997,gold
38,Milio,B,support,50.50,3.00,1.01,2,81602,gold
39,Singed,B,support,50.64,0.08,0.46,0,2259,gold
40,Vel'Koz,B,support,50.75,2.37,0.59,2,64583,gold
41,Syndra,B,support,47.79,0.25,7.06,-1,6834,gold
42,Rumble,B,support,49.16,0.07,1.26,0,1959,gold
43,Pyke,B,support,49.30,6.22,10.56,-4,169411,gold
44,Morgana,B,support,51.31,9.45,28.41,18,257218,gold
45,Nidalee,B-,support,48.24,0.18,1.31,0,4820,gold
46,Amumu,B-,support,51.10,0.72,1.48,1,19737,gold
47,Rell,B-,support,48.65,2.39,1.59,-3,65096,gold
48,Nautilus,B-,support,48.75,9.16,14.59,-13,249415,gold
49,Orianna,B-,support,47.16,0.18,7.86,-1,4860,gold
50,Twitch,B-,support,49.05,1.05,4.30,-1,28719,gold
51,Lissandra,B-,support,49.68,0.19,1.19,0,5191,gold
52,Gragas,B-,support,47.26,0.18,0.52,0,5006,gold
53,Braum,C+,support,50.16,2.29,0.42,1,62226,gold
54,Camille,C+,support,46.60,0.22,1.60,-1,6007,gold
55,Seraphine,C+,support,48.60,3.93,1.10,-5,106956,gold
56,Sion,C+,support,49.06,0.19,1.87,0,5118,gold
57,Kog'Maw,C+,support,49.65,0.05,0.37,0,1291,gold
58,Karma,C+,support,47.91,4.43,1.19,-9,120595,gold
59,Twisted Fate,C+,support,47.43,0.09,0.20,0,2429,gold
60,Pantheon,C,support,48.28,2.40,3.55,-4,65240,gold
61,Ahri,C,support,48.24,0.18,2.64,0,4847,gold
62,Shen,C,support,48.70,0.50,0.26,-1,13699,gold
63,Ornn,C,support,47.96,0.09,0.74,0,2329,gold
64,Tahm Kench,C,support,49.23,1.05,2.05,-1,28621,gold
65,Jarvan IV,C,support,46.73,0.20,2.98,-1,5397,gold
66,Hwei,C-,support,40.81,3.14,22.72,-37,85522,gold
67,Vex,C-,support,48.93,0.20,4.61,0,5457,gold
68,Ziggs,C-,support,48.94,0.70,2.73,-1,19176,gold
69,Ashe,C-,support,47.38,4.22,7.04,-12,114826,gold
70,Lulu,C-,support,48.05,5.44,2.68,-10,148191,gold
71,Nunu,D+,support,40.66,0.12,0.52,-1,3175,gold
72,Anivia,D+,support,47.00,0.30,1.06,-1,8260,gold
73,Sejuani,D+,support,46.91,0.07,0.38,0,1814,gold
74,Sett,D,support,47.71,0.41,2.76,-1,11216,gold
75,Yuumi,D,support,47.41,4.51,3.43,-12,122829,gold
76,Cho'Gath,D,support,46.52,0.25,0.90,-1,6935,gold
77,Veigar,D-,support,46.82,0.87,3.18,-3,23574,gold
78,Malphite,D-,support,46.82,1.14,9.19,-4,30986,gold
79,Miss Fortune,D-,support,44.82,1.10,3.80,-6,29915,gold
1,Zac,S+,top,52.57,0.36,1.00,1,10269,silver
2,Fiora,S+,top,50.54,4.33,6.44,3,122839,silver
3,Singed,S,top,52.45,1.42,0.50,4,40127,silver
4,Ornn,S,top,51.70,2.64,0.73,5,74772,silver
5,Vayne,S,top,50.31,1.89,9.51,1,53624,silver
6,Illaoi,S,top,51.40,5.83,17.41,11,165119,silver
7,Cassiopeia,S-,top,50.44,0.20,1.24,0,5638,silver
8,Nasus,S-,top,52.65,6.91,7.36,21,195900,silver
9,Garen,S-,top,52.66,9.44,6.95,29,267599,silver
10,Akshan,S-,top,49.71,0.26,2.27,0,7495,silver
11,Urgot,A+,top,51.30,2.47,1.14,4,69986,silver
12,Olaf,A+,top,49.95,2.01,1.85,0,56986,silver
13,Sylas,A+,top,49.08,0.80,19.11,-1,22766,silver
14,Jax,A+,top,49.61,9.71,17.17,-3,275211,silver
15,Kayle,A+,top,52.52,3.36,1.36,9,95205,silver
16,Maokai,A+,top,51.96,0.41,0.62,1,11579,silver
17,Kassadin,A,top,50.57,0.04,1.33,0,1139,silver
18,Malphite,A,top,51.26,6.10,8.37,10,172926,silver
19,Teemo,A,top,50.91,6.48,13.35,8,183671,silver
20,Draven,A,top,47.86,0.09,9.27,0,2620,silver
21,Kled,A,top,50.15,1.05,0.76,0,29703,silver
22,Trundle,A,top,52.62,11.07,18.47,38,313823,silver
23,Zed,A,top,48.86,0.24,27.35,0,6725,silver
24,Rengar,A,top,48.41,0.49,1.40,-1,13779,silver
25,Swain,A-,top,50.05,0.37,4.66,0,10603,silver
26,Varus,A-,top,49.60,0.95,2.02,0,26907,silver
27,Poppy,A-,top,48.95,0.86,1.49,-1,24515,silver
28,Quinn,A-,top,49.84,1.60,1.92,0,45365,silver
29,Tryndamere,A-,top,49.74,3.66,3.67,0,103609,silver
30,Dr. Mundo,A-,top,52.60,2.95,2.86,8,83700,silver
31,Warwick,A-,top,50.42,1.41,4.72,1,40057,silver
32,Tahm Kench,A-,top,49.98,2.78,2.10,0,78802,silver
33,Aurelion Sol,B+,top,50.65,0.10,1.30,0,2776,silver
34,Sion,B+,top,50.29,3.18,1.73,1,90032,silver
35,Mordekaiser,B+,top,50.80,6.27,9.17,7,177623,silver
36,Fiddlesticks,B+,top,49.38,0.13,1.15,0,3736,silver
37,Karthus,B+,top,47.75,0.09,0.63,0,2683,silver
38,Camille,B+,top,48.24,2.90,1.34,-5,82066,silver
39,Jayce,B+,top,47.99,3.43,2.28,-6,97080,silver
40,Cho'Gath,B+,top,49.98,2.50,1.07,0,70770,silver
41,Riven,B+,top,48.23,3.94,1.02,-6,111652,silver
42,Aatrox,B+,top,48.81,8.78,12.24,-10,248862,silver
43,Yorick,B,top,50.94,4.26,6.16,5,120628,silver
44,Azir,B,top,47.70,0.10,0.73,0,2843,silver
45,Darius,B,top,48.16,8.00,18.15,-16,226759,silver
46,Rammus,B,top,50.71,0.22,12.37,0,6153,silver
47,Lillia,B,top,50.46,0.43,2.57,0,12182,silver
48,Galio,B,top,48.59,0.10,0.42,0,2914,silver
49,Ryze,B,top,49.45,0.35,0.26,0,10003,silver
50,Neeko,B,top,48.32,0.15,4.55,0,4172,silver
51,Anivia,B,top,48.95,0.06,0.90,0,1622,silver
52,Kennen,B,top,47.99,1.37,0.63,-3,38697,silver
53,K'Sante,B,top,45.44,2.35,3.88,-11,66574,silver
54,Heimerdinger,B,top,49.46,0.93,1.89,0,26442,silver
55,Udyr,B-,top,48.65,0.40,0.95,0,11311,silver
56,Renekton,B-,top,47.81,3.75,2.93,-8,106359,silver
57,Rek'Sai,B-,top,46.15,0.02,0.41,0,585,silver
58,Shyvana,B-,top,51.09,0.35,0.69,0,9975,silver
59,Malzahar,B-,top,50.22,0.36,8.13,0,10130,silver
60,Irelia,B-,top,48.66,3.33,10.04,-4,94473,silver
61,Shen,B-,top,49.41,1.76,0.26,-1,49946,silver
62,Graves,B-,top,47.41,0.33,6.02,-1,9243,silver
63,Gwen,B-,top,48.34,3.29,2.04,-5,93129,silver
64,Akali,B-,top,47.78,2.79,17.39,-7,78974,silver
65,LeBlanc,C+,top,46.39,0.10,6.82,0,2785,silver
66,Sett,C+,top,49.82,6.56,3.37,0,186031,silver
67,Shaco,C+,top,48.36,0.49,31.83,-1,13802,silver
68,Gnar,C+,top,48.00,2.33,0.62,-4,65996,silver
69,Yasuo,C+,top,46.93,2.78,26.48,-11,78656,silver
70,Veigar,C+,top,49.51,0.26,4.04,0,7247,silver
71,Yone,C+,top,47.91,9.56,27.44,-25,270924,silver
72,Pantheon,C+,top,48.29,2.11,3.73,-3,59686,silver
73,Rumble,C,top,46.78,1.95,1.16,-6,55346,silver
74,Volibear,C,top,49.82,4.41,1.89,0,124865,silver
75,Viktor,C,top,48.92,0.10,1.04,0,2774,silver
76,Naafiri,C,top,49.16,0.21,3.56,0,5868,silver
77,Briar,C,top,48.22,0.20,29.78,0,5527,silver
78,Kalista,C,top,45.55,0.29,1.13,-1,8215,silver
79,Qiyana,C,top,43.27,0.05,0.27,0,1278,silver
80,Vladimir,C,top,47.35,0.61,2.90,-2,17307,silver
81,Alistar,C-,top,45.69,0.09,1.53,0,2596,silver
82,Ahri,C-,top,47.69,0.16,2.88,0,4577,silver
83,Gangplank,C-,top,47.91,3.00,2.22,-6,84982,silver
84,Karma,C-,top,46.28,0.20,1.00,-1,5655,silver
85,Ivern,C-,top,42.70,0.03,0.46,0,815,silver
86,Annie,C-,top,47.12,0.04,0.64,0,1112,silver
87,Gragas,D+,top,45.07,0.62,0.46,-3,17550,silver
88,Corki,D+,top,46.88,0.03,0.13,0,802,silver
89,Master Yi,D+,top,45.86,0.29,18.99,-1,8252,silver
90,Lissandra,D+,top,46.77,0.07,0.99,0,1920,silver
91,Wukong,D,top,48.71,0.46,0.34,-1,13090,silver
92,Taric,D,top,43.78,0.03,0.24,0,747,silver
93,Xin Zhao,D,top,46.16,0.19,0.37,-1,5327,silver
94,Lucian,D,top,45.94,0.25,2.60,-1,7150,silver
95,Hwei,D-,top,38.85,0.37,19.63,-5,10456,silver
96,Sejuani,D-,top,46.41,0.13,0.39,0,3631,silver
97,Skarner,D-,top,43.62,0.07,0.11,0,1850,silver
1,Jax,S+,jungle,51.29,2.91,17.17,5,82064,silver
2,Briar,S+,jungle,53.21,7.65,29.78,37,215836,silver
3,Karthus,S,jungle,50.12,1.88,0.63,1,53071,silver
4,Master Yi,S,jungle,50.51,9.69,18.99,8,273526,silver
5,Graves,S,jungle,50.24,8.41,6.02,4,237318,silver
6,Nocturne,S-,jungle,52.35,12.32,20.07,39,347644,silver
7,Kayn,S-,jungle,50.09,12.35,11.37,4,348597,silver
8,Brand,S-,jungle,52.16,2.65,9.07,7,74900,silver
9,Bel'Veth,A+,jungle,49.89,2.83,2.93,0,79993,silver
10,Zac,A+,jungle,50.47,2.77,1.00,2,78055,silver
11,Ekko,A+,jungle,50.06,5.22,2.57,1,147329,silver
12,Poppy,A+,jungle,49.94,2.51,1.49,0,70932,silver
13,Taliyah,A,jungle,49.67,1.22,0.37,0,34484,silver
14,Ivern,A,jungle,50.12,0.78,0.46,0,22128,silver
15,Rammus,A,jungle,53.56,4.50,12.37,19,126908,silver
16,Fiddlesticks,A,jungle,50.26,2.62,1.15,1,73975,silver
17,Lillia,A,jungle,52.10,3.91,2.57,9,110405,silver
18,Teemo,A,jungle,51.64,1.13,13.35,2,31841,silver
19,Trundle,A-,jungle,52.54,2.98,18.47,10,84037,silver
20,Maokai,A-,jungle,50.85,2.13,0.62,2,60018,silver
21,Skarner,A-,jungle,50.16,0.42,0.11,0,11744,silver
22,Darius,A-,jungle,48.67,0.31,18.15,0,8703,silver
23,Warwick,A-,jungle,50.22,6.04,4.72,2,170579,silver
24,Udyr,A-,jungle,49.95,1.98,0.95,0,55993,silver
25,Gwen,B+,jungle,49.84,0.40,2.04,0,11179,silver
26,Talon,B+,jungle,49.15,1.18,1.71,-1,33181,silver
27,Vi,B+,jungle,50.47,5.34,1.16,3,150643,silver
28,Evelynn,B+,jungle,49.74,3.73,3.39,0,105129,silver
29,Amumu,B+,jungle,51.40,4.62,1.64,7,130300,silver
30,Rumble,B+,jungle,49.20,0.38,1.16,0,10749,silver
31,Mordekaiser,B+,jungle,51.68,0.66,9.17,1,18561,silver
32,Sylas,B+,jungle,48.03,3.59,19.11,-8,101244,silver
33,Taric,B,jungle,49.95,0.04,0.24,0,1079,silver
34,Shyvana,B,jungle,51.99,2.86,0.69,6,80640,silver
35,Viego,B,jungle,49.36,6.89,2.07,-3,194320,silver
36,Kindred,B,jungle,47.79,2.47,0.86,-5,69592,silver
37,Diana,B,jungle,49.89,5.08,1.94,0,143433,silver
38,Hecarim,B,jungle,47.36,3.65,2.39,-9,103059,silver
39,Singed,B,jungle,49.66,0.12,0.50,0,3349,silver
40,Kha'Zix,B,jungle,49.06,6.33,3.66,-5,178584,silver
41,Lee Sin,B-,jungle,47.79,13.56,10.93,-31,382552,silver
42,Rell,B-,jungle,47.94,0.29,1.30,-1,8209,silver
43,Rengar,B-,jungle,45.84,2.24,1.40,-9,63334,silver
44,Rek'Sai,B-,jungle,47.93,0.63,0.41,-1,17858,silver
45,Jarvan IV,B-,jungle,49.34,4.88,2.29,-2,137846,silver
46,Shaco,B-,jungle,49.59,7.20,31.83,-3,203057,silver
47,Elise,B-,jungle,49.16,1.22,0.73,-1,34447,silver
48,Zed,B-,jungle,47.51,0.73,27.35,-2,20704,silver
49,Dr. Mundo,C+,jungle,50.12,0.27,2.86,0,7651,silver
50,Gragas,C+,jungle,47.57,1.93,0.46,-4,54553,silver
51,Sion,C+,jungle,49.20,0.22,1.73,0,6205,silver
52,Nunu,C+,jungle,47.56,3.06,0.58,-7,86214,silver
53,Pantheon,C+,jungle,48.10,0.64,3.73,-1,18006,silver
54,Nidalee,C+,jungle,46.01,2.57,1.07,-10,72412,silver
55,Xin Zhao,C,jungle,49.55,2.54,0.37,-1,71737,silver
56,Volibear,C,jungle,49.32,1.14,1.89,-1,32110,silver
57,Yorick,C,jungle,49.45,0.11,6.16,0,3175,silver
58,Olaf,C,jungle,46.59,0.27,1.85,-1,7691,silver
59,Riven,C,jungle,42.14,0.11,1.02,-1,3014,silver
60,Morgana,C,jungle,49.69,0.55,28.52,0,15470,silver
61,Qiyana,C-,jungle,43.95,0.24,0.27,-1,6637,silver
62,Tryndamere,C-,jungle,46.35,0.45,3.67,-2,12737,silver
63,Quinn,C-,jungle,45.66,0.08,1.92,0,2177,silver
64,Neeko,C-,jungle,45.15,0.15,4.55,-1,4332,silver
65,Shen,D+,jungle,46.11,0.14,0.26,-1,3880,silver
66,Nasus,D+,jungle,48.21,0.38,7.36,-1,10821,silver
67,Sejuani,D+,jungle,48.56,2.61,0.39,-3,73640,silver
68,Twitch,D,jungle,41.92,0.43,4.74,-4,12088,silver
69,Garen,D,jungle,47.60,0.49,6.95,-1,13704,silver
70,Wukong,D,jungle,48.21,1.68,0.34,-3,47440,silver
71,Cho'Gath,D-,jungle,46.18,0.28,1.07,-1,7791,silver
72,Malphite,D-,jungle,45.02,0.59,8.37,-3,16631,silver
73,Naafiri,D-,jungle,41.83,0.27,3.56,-2,7732,silver
1,Riven,S+,middle,52.67,0.33,1.02,1,9372,silver
2,Swain,S+,middle,53.69,1.03,4.66,4,29130,silver
3,Tryndamere,S,middle,53.26,0.26,3.67,1,7202,silver
4,Irelia,S,middle,50.92,4.10,10.04,5,115839,silver
5,Xerath,S,middle,52.71,3.09,17.56,11,87355,silver
6,Fizz,S,middle,52.60,7.18,13.65,23,202775,silver
7,Singed,S-,middle,57.21,0.10,0.50,1,2891,silver
8,Lux,S-,middle,51.37,4.84,20.84,9,136727,silver
9,Brand,S-,middle,52.12,1.64,9.07,4,46260,silver
10,Ekko,S-,middle,50.64,2.97,2.57,2,83756,silver
11,Illaoi,A+,middle,54.02,0.17,17.41,1,4663,silver
12,Galio,A+,middle,51.21,1.69,0.42,2,47594,silver
13,Graves,A+,middle,52.10,0.19,6.02,0,5472,silver
14,Taliyah,A+,middle,50.47,0.49,0.37,0,13801,silver
15,Quinn,A+,middle,52.75,0.21,1.92,1,6021,silver
16,Vladimir,A+,middle,50.48,2.48,2.90,2,69959,silver
17,Naafiri,A,middle,52.19,1.68,3.56,4,47499,silver
18,Anivia,A,middle,51.77,1.32,0.90,3,37185,silver
19,Pantheon,A,middle,50.73,2.72,3.73,3,76681,silver
20,Twisted Fate,A,middle,50.60,2.73,0.18,2,77149,silver
21,Ornn,A,middle,52.46,0.07,0.73,0,1975,silver
22,Talon,A,middle,50.10,3.16,1.71,1,89091,silver
23,Nasus,A,middle,53.65,0.41,7.36,2,11481,silver
24,Heimerdinger,A,middle,51.56,0.81,1.89,1,22742,silver
25,Fiddlesticks,A-,middle,54.52,0.12,1.15,1,3296,silver
26,Teemo,A-,middle,53.95,0.51,13.35,2,14368,silver
27,Cassiopeia,A-,middle,50.28,1.28,1.24,1,36089,silver
28,Garen,A-,middle,54.60,0.47,6.95,2,13148,silver
29,Aurelion Sol,A-,middle,51.89,2.07,1.30,4,58555,silver
30,Kennen,A-,middle,51.79,0.33,0.63,1,9322,silver
31,Sylas,A-,middle,49.82,9.19,19.11,0,259382,silver
32,Camille,A-,middle,49.87,0.08,1.34,0,2352,silver
33,Kassadin,A-,middle,50.96,1.66,1.33,2,46852,silver
34,Kled,B+,middle,52.79,0.09,0.76,0,2637,silver
35,Diana,B+,middle,51.64,1.95,1.94,4,54918,silver
36,Aatrox,B+,middle,50.65,0.35,12.24,0,9804,silver
37,Syndra,B+,middle,49.76,6.42,6.05,0,181277,silver
38,Veigar,B+,middle,52.16,6.62,4.04,16,186944,silver
39,Vex,B+,middle,51.17,4.44,4.84,6,125330,silver
40,Annie,B+,middle,51.15,1.50,0.64,2,42401,silver
41,Twitch,B+,middle,51.00,0.23,4.74,0,6429,silver
42,Renekton,B+,middle,50.67,0.45,2.93,0,12760,silver
43,Kayle,B+,middle,53.27,0.26,1.36,1,7304,silver
44,Viktor,B,middle,51.68,2.46,1.04,5,69392,silver
45,Zilean,B,middle,51.40,0.14,0.40,0,3965,silver
46,Malzahar,B,middle,52.49,4.98,8.13,14,140516,silver
47,Yasuo,B,middle,49.54,12.60,26.48,-5,355551,silver
48,Tristana,B,middle,51.38,1.22,3.58,2,34394,silver
49,Akshan,B,middle,49.87,1.57,2.27,0,44433,silver
50,Neeko,B,middle,50.19,2.57,4.55,1,72544,silver
51,Jayce,B,middle,49.36,2.45,2.28,-1,69190,silver
52,Sett,B,middle,52.69,0.45,3.37,1,12621,silver
53,Katarina,B,middle,49.16,5.57,5.70,-4,157215,silver
54,Shen,B,middle,52.57,0.07,0.26,0,1948,silver
55,K'Sante,B-,middle,45.97,0.15,3.88,-1,4316,silver
56,Karthus,B-,middle,48.60,0.19,0.63,0,5280,silver
57,Nunu,B-,middle,48.83,0.22,0.58,0,6177,silver
58,Tahm Kench,B-,middle,51.13,0.14,2.10,0,3878,silver
59,Gragas,B-,middle,48.15,0.29,0.46,0,8235,silver
60,Qiyana,B-,middle,46.84,1.51,0.27,-5,42548,silver
61,Zed,B-,middle,48.60,8.50,27.35,-14,239818,silver
62,Vel'Koz,B-,middle,51.31,0.85,0.69,1,23950,silver
63,Yorick,B-,middle,52.84,0.27,6.16,1,7521,silver
64,Malphite,B-,middle,50.89,1.18,8.37,1,33411,silver
65,Rumble,C+,middle,50.10,0.43,1.16,0,12052,silver
66,Akali,C+,middle,49.19,10.33,17.39,-8,291618,silver
67,Mordekaiser,C+,middle,51.98,0.30,9.17,1,8396,silver
68,Urgot,C+,middle,50.83,0.08,1.14,0,2276,silver
69,Gwen,C+,middle,49.58,0.10,2.04,0,2949,silver
70,Xin Zhao,C+,middle,51.79,0.16,0.37,0,4603,silver
71,Sion,C+,middle,50.94,0.39,1.73,0,11130,silver
72,Morgana,C+,middle,51.61,0.81,28.52,2,22930,silver
73,Pyke,C+,middle,48.38,0.15,11.59,0,4190,silver
74,Cho'Gath,C,middle,50.70,0.55,1.07,0,15659,silver
